Time, pitch,  roll,  yaw, X, Y, Z,Tof, Up,Back,Right,Front, Back,States
18.8216745853424,-0.00015709433131,-0.004821776567605,8.75363605762672,2.40031099319458,0.373479753732681,-0.994086027145386,1.9735742807389,-1,4.10956573486328,2.39139366149903,3.99899554252625,2.60120582580567, State.takeoff
18.9319629669189,-6.14716834760322E-05,0.014341393652865,8.93030813797264,2.43405771255493,0.378955990076065,-0.994090616703033,1.97357869148278,-1,4.14252376556397,2.3873417377472,3.96923017501831,2.60721540451054, State.takeoff
19.0427377223969,3.41509917596332E-05,0.024743351048375,9.10697145918194,2.46777057647705,0.384455293416977,-0.994094431400299,1.97358262538963,-1,4.17551565170288,2.38330268859868,3.93949747085572,2.61325430870074, State.takeoff
19.155867099762,9.56229182981202E-05,0.029850365369496,9.28841265892197,2.50235629081726,0.390150755643845,-0.994096755981445,1.97358584404119,-1,4.20853710174561,2.37925124168401,3.90980148315431,2.61934709548951, State.takeoff
19.2711434364319,0.000122943214862,0.031594632132276,9.46986221667695,2.53690123558044,0.395905941724777,-0.994099020957947,1.97358775138946,-1,4.24158811569214,2.37517309188854,3.88014268875125,2.6255090236664, State.takeoff
19.3831090927124,0.000122943299852,0.031389279688831,9.65130512657483,2.57140398025513,0.401724964380264,-0.994101285934448,1.97359204292408,-1,4.307776927948,2.36691236495977,3.82093954086304,2.63806462287904, State.takeoff
19.4929966926575,0.000122943371529,0.030125787763058,9.82319736226937,2.60405302047729,0.407296240329742,-0.99410343170166,1.97359406948148,-1,4.3409161567688,2.36272549629231,3.79139423370361,2.64445996284495, State.takeoff
19.6082944869995,3.41512595383839E-05,-0.078521717852372,10.0046414400989,2.63847947120666,0.413205742835999,-0.994105577468872,1.97359681129595,-1,4.37408447265626,2.35851883888251,3.76188349723816,2.65092110633851, State.takeoff
19.7231812477112,-0.00017075437835,-0.034576411258045,10.1908615789935,2.67380404472351,0.419132977724075,-0.994108021259308,1.97359871864319,-1,4.40730857849123,2.35441470146191,3.7323877811432,2.6573195457459, State.takeoff
19.8362958431244,-0.000136603780783,-0.001464843839186,10.3675293346804,2.70730304718018,0.424667298793793,-0.99411016702652,1.97359967231762,-1,4.44058895111084,2.35042715072633,3.70289874076844,2.66364192962648, State.takeoff
19.9477226734161,-4.09810421364035E-05,0.016553029410875,10.5441963989813,2.74077486991882,0.430189609527588,-0.994112312793732,1.97360181808479,-1,4.47391653060914,2.3464870452882,3.67343211174011,2.66996169090275, State.takeoff
20.0638043880463,3.41509692057485E-05,0.026405036787719,10.7304160955533,2.77601790428162,0.436040073633194,-0.994114756584168,1.9736039638522,-1,4.50728178024292,2.34255361557007,3.64399170875552,2.67631840705873, State.takeoff
20.178989648819,9.56225612017657E-05,0.030722378908388,10.911855985233,2.81031703948975,0.441791653633118,-0.994117021560669,1.97360610961959,-1,4.54068708419801,2.33860158920289,3.61458230018616,2.68273496627812, State.right_wall
20.298850774765,0.000122943216141,0.031992472814078,11.1028462291724,2.84637546539307,0.447911560535431,-0.994117915630341,1.97360885143305,-1,4.60760164260866,2.33060431480409,3.55586028099061,2.69579267501836, State.right_wall
20.4169704914093,0.000122943085479,0.031460086060689,11.2938410300983,2.88238549232483,0.454101890325546,-0.994118094444275,1.97360897064227,-1,4.64111423492432,2.32654976844792,3.52654767036444,2.70244145393373, State.right_wall
20.5288016796112,6.14720659256441E-05,-0.071136459760125,11.4705120805323,2.91565728187561,0.459863036870956,-0.994118988513946,1.97361016273524,-1,4.67466449737549,2.32246804237377,3.49726557731629,2.70916223526001, State.right_wall
20.6410555839539,-0.000136603758262,-0.0289306559263,11.651946223355,2.94982194900513,0.465664505958557,-0.994118988513946,1.97361004352646,-1,4.7082748413086,2.31847238540653,3.46798992156983,2.71583843231202, State.right_wall
20.7582216262817,-0.000109283022576,0.002238729109326,11.8333912574355,2.983971118927,0.47138911485672,-0.994118988513946,1.97360944747931,-1,4.74195051193239,2.31458163261415,3.43871808052064,2.72245287895204, State.right_wall
20.8750095367432,-2.04904296146181E-05,0.019364242315307,12.0243787675557,3.01988482475281,0.47741037607193,-0.994118988513946,1.97360980510769,-1,4.77567911148071,2.31072950363165,3.4094603061676,2.72907233238221, State.right_wall
